Class,CapShape,CapSurface,CapColor
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,convex,scaly,cinnamon
poisonous,convex,scaly,cinnamon
poisonous,convex,scaly,cinnamon
poisonous,convex,scaly,cinnamon
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,red
poisonous,convex,scaly,red
poisonous,convex,scaly,red
poisonous,convex,scaly,red
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,convex,scaly,brown
poisonous,flat,scaly,cinnamon
poisonous,flat,scaly,cinnamon
poisonous,flat,scaly,cinnamon
poisonous,flat,scaly,cinnamon
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,red
poisonous,flat,scaly,red
poisonous,flat,scaly,red
poisonous,flat,scaly,red
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,flat,scaly,brown
poisonous,knobbed,scaly,cinnamon
poisonous,knobbed,scaly,cinnamon
poisonous,knobbed,scaly,cinnamon
poisonous,knobbed,scaly,cinnamon
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,red
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,knobbed,scaly,brown
poisonous,bell,scaly,yellow
poisonous,bell,scaly,yellow
poisonous,conical,scaly,yellow
poisonous,conical,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,flat,scaly,yellow
poisonous,knobbed,scaly,yellow
poisonous,knobbed,scaly,yellow
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,white
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,smooth,gray
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,white
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,bell,fibrous,gray
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,white
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,white
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,convex,fibrous,gray
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,white
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,smooth,gray
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,white
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,knobbed,fibrous,gray
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,scaly,brown
edible,bell,scaly,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,scaly,brown
edible,knobbed,scaly,brown
edible,convex,smooth,gray
edible,convex,smooth,gray
edible,convex,smooth,pink
edible,convex,smooth,pink
edible,convex,smooth,cinnamon
edible,convex,smooth,cinnamon
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,scaly,gray
edible,convex,scaly,gray
edible,convex,scaly,pink
edible,convex,scaly,pink
edible,convex,scaly,cinnamon
edible,convex,scaly,cinnamon
edible,convex,scaly,brown
edible,convex,scaly,brown
edible,flat,smooth,gray
edible,flat,smooth,gray
edible,flat,smooth,pink
edible,flat,smooth,pink
edible,flat,smooth,cinnamon
edible,flat,smooth,cinnamon
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,scaly,gray
edible,flat,scaly,gray
edible,flat,scaly,pink
edible,flat,scaly,pink
edible,flat,scaly,cinnamon
edible,flat,scaly,cinnamon
edible,flat,scaly,brown
edible,flat,scaly,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,bell,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,convex,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,flat,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
edible,knobbed,smooth,brown
