Class,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttachment,GillSpacing
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,foul,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,fishy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,flat,scaly,brown,no,spicy,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,foul,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,fishy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,red,no,spicy,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,foul,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,fishy,free,close
poisonous,knobbed,smooth,brown,no,spicy,free,close
poisonous,knobbed,smooth,brown,no,spicy,free,close
